Time (s);Ax (m/s²);Ay (m/s²);Az (m/s²)
16.3848837209;-0.0821852437;10.2617313208;0.3450256098
16.3948139535;-0.1157556581;10.2714039500;0.2969637900
16.4047441860;-0.1349387520;10.2762402645;0.2585143341
16.4146744186;-0.1589176194;10.2955855228;0.2248710602
16.4246046512;-0.1876922603;10.3052581519;0.1864216043
16.4345348837;-0.2308542217;10.3197670956;0.1479721484
16.4444651163;-0.2500373156;10.3100944665;0.0902979646
16.4543953488;-0.2500373156;10.2714039500;0.0326237808
16.4643255814;-0.2644246361;10.2375497480;0.0278175988
16.4742558140;-0.2500373156;10.1795139733;0.0182052348
16.4841860465;-0.2500373156;10.1069692548;0.0710732366
16.4941162791;-0.2500373156;10.0344245364;0.1095226925
16.5040465116;-0.2452415422;10.0295882218;0.1575845124
16.5139767442;-0.2260584482;10.0199155927;0.2248710602
16.5239069767;-0.1828964868;9.9522071888;0.2969637900
16.5338372093;-0.1541218459;9.9038440432;0.3594441558
16.5437674419;-0.1301429785;9.8699898412;0.4747925234
16.5536976744;-0.0917767906;9.8844987849;0.5516914352
16.5636279070;-0.0725936967;9.8651535267;0.6189779830
16.5735581395;-0.0534106027;9.7732635500;0.6670398028
16.5834883721;-0.0150444149;9.7103914607;0.7151016227
16.5934186047;0.0089344526;9.7007188315;0.7487448966
16.6033488372;0.0185259995;9.6813735733;0.7775819885
16.6132790698;0.0281175465;9.6378467422;0.7727758065
16.6232093023;0.0520964139;9.5459567655;0.7535510786
16.6331395349;0.0520964139;9.5169388782;0.7439387146
16.6430697674;0.0616879609;9.5556293947;0.6910707128
16.6530000000;0.0712795079;9.5894835966;0.6430088929
16.6629302326;0.0281175465;9.5024299345;0.5949470731
16.6728604651;0.0329133200;9.4782483617;0.5372728892
16.6827906977;0.0041386791;9.5121025636;0.4988234333
16.6927209302;-0.0102486414;9.5266115073;0.4555677955
16.7026511628;-0.0150444149;9.4975936199;0.4123121576
16.7125813953;-0.0294317353;9.4782483617;0.3402194278
16.7225116279;-0.0534106027;9.5121025636;0.3402194278
16.7324418605;-0.0630021497;9.5556293947;0.3354132458
16.7423720930;-0.0630021497;9.5991562257;0.3402194278
16.7523023256;-0.0630021497;9.5556293947;0.3738627017
16.7622325581;-0.0677979232;9.5798109675;0.3834750657
16.7721627907;-0.0438190558;9.6475193714;0.4267307036
16.7820930233;-0.0438190558;9.6813735733;0.4747925234
16.7920232558;-0.0150444149;9.6765372587;0.5228543433
16.8019534884;-0.0054528679;9.6717009442;0.5516914352
16.8118837209;0.0233217730;9.7345730335;0.6141718010
16.8218139535;0.0616879609;9.8071177519;0.6430088929
16.8317441860;0.0808710548;9.8699898412;0.6670398028
16.8416744186;0.1048499223;9.8893350995;0.6670398028
16.8516046512;0.1480118836;9.9231893014;0.6766521668
16.8615348837;0.1528076571;10.0102429636;0.6718459848
16.8714651163;0.2007653920;10.0489334801;0.6237841650
16.8813953488;0.1911738450;10.0634424238;0.5709161631
16.8913255814;0.2055611655;10.0876239966;0.4988234333
16.9012558140;0.2007653920;10.1214781985;0.4315368856
16.9111860465;0.2151527124;10.1891866024;0.3113823359
16.9211162791;0.2007653920;10.2520586917;0.2440957881
16.9310465116;0.1719907511;10.2327134335;0.1768092403
16.9409767442;0.1671949776;10.2810765791;0.1047165105
16.9509069767;0.1480118836;10.3632939267;0.0470423267
16.9608372093;0.1096456957;10.4116570723;-0.0394689490
16.9707674419;0.0808710548;10.3923118140;-0.0586936770
16.9806976744;0.0568921874;10.3487849830;-0.0683060409
16.9906279070;0.0185259995;10.3536212975;-0.0827245869
17.0005581395;-0.0150444149;10.3826391849;-0.0731122229
17.0104883721;-0.0294317353;10.3778028703;-0.0490813130
17.0204186047;-0.0390232823;10.3052581519;-0.0106318571
17.0303488372;-0.0534106027;10.2665676354;0.0374299627
17.0402790698;-0.0438190558;10.2617313208;0.0806856006
17.0502093023;-0.0630021497;10.2665676354;0.1239412385
17.0601395349;-0.0438190558;10.2375497480;0.1383597844
17.0700697674;-0.0486148293;10.1795139733;0.1720030583
17.0800000000;-0.0054528679;10.1263145131;0.1912277863
17.0899302326;-0.0006570944;10.1263145131;0.1671968763
17.0998604651;0.0233217730;10.0876239966;0.1479721484
17.1097906977;0.0377090935;10.0102429636;0.1191350565
17.1197209302;0.0664837344;9.9812250762;0.0566546907
17.1296511628;0.0760752814;9.9667161325;-0.0154380391
17.1395813953;0.1048499223;9.9522071888;-0.0634998590
17.1495116279;0.1192372427;9.9231893014;-0.1259802248
17.1594418605;0.1096456957;9.8893350995;-0.2172976825
17.1693720930;0.1192372427;9.8603172121;-0.2461347744
17.1793023256;0.1096456957;9.8361356393;-0.3182275042
17.1892325581;0.0952583753;9.8264630102;-0.3470645961
17.1991627907;0.0568921874;9.7877724937;-0.3999325979
17.2090930233;0.0425048670;9.7345730335;-0.4383820538
17.2190232558;0.0185259995;9.7007188315;-0.4335758718
17.2289534884;-0.0246359618;9.6862098879;-0.4479944178
17.2388837209;-0.0438190558;9.6136651694;-0.4143511439
17.2488139535;-0.0677979232;9.6136651694;-0.4047387799
17.2587441860;-0.0965725641;9.5749746529;-0.3855140520
17.2686744186;-0.1349387520;9.5653020238;-0.3182275042
17.2786046512;-0.1685091664;9.5459567655;-0.2701656843
17.2885348837;-0.1876922603;9.5314478218;-0.2365224104
17.2984651163;-0.2164669012;9.5459567655;-0.1740420446
17.3083953488;-0.2260584482;9.5411204510;-0.1307864068
17.3183255814;-0.2596288626;9.5556293947;-0.0731122229
17.3282558140;-0.2404457687;9.5556293947;-0.0634998590
17.3381860465;-0.2356499952;9.5894835966;-0.0490813130
17.3481162791;-0.2356499952;9.6233377985;-0.0250504031
17.3580465116;-0.2068753543;9.6330104277;-0.0202442211
17.3679767442;-0.2020795808;9.6862098879;-0.0490813130
17.3779069767;-0.1589176194;9.7442456626;-0.0634998590
17.3878372093;-0.1541218459;9.8022814374;-0.0923369509
17.3977674419;-0.1349387520;9.8361356393;-0.1211740428
17.4076976744;-0.1061641111;9.8796624704;-0.1740420446
17.4176279070;-0.0869810171;9.9086803577;-0.1788482266
17.4275581395;-0.0773894702;9.9667161325;-0.2269100465
17.4374883721;-0.0677979232;10.0005703344;-0.2317162285
17.4474186047;-0.0534106027;10.0295882218;-0.2605533204
17.4573488372;-0.0534106027;10.0392608509;-0.2653595024
17.4672790698;-0.0677979232;10.0731150529;-0.2653595024
17.4772093023;-0.0773894702;10.1166418840;-0.2221038645
17.4871395349;-0.1253472050;10.1746776587;-0.2076853185
17.4970697674;-0.1493260725;10.1650050296;-0.1452049527
17.5070000000;-0.1349387520;10.1795139733;-0.0971431329
17.5169302326;-0.1828964868;10.2085318606;-0.0250504031
17.5268604651;-0.2164669012;10.2182044898;0.0710732366
17.5367906977;-0.2452415422;10.2085318606;0.1335536024
17.5467209302;-0.2500373156;10.1795139733;0.2392896061
17.5566511628;-0.2740161831;10.1746776587;0.2633205161
17.5665813953;-0.2740161831;10.1650050296;0.3209946999
17.5765116279;-0.2788119566;10.1650050296;0.3882812477
17.5864418605;-0.2788119566;10.1456597713;0.4026997936
17.5963720930;-0.2931992770;10.1504960859;0.4315368856
17.6063023256;-0.2740161831;10.1698413441;0.4363430675
17.6162325581;-0.2692204096;10.1504960859;0.4219245216
17.6261627907;-0.2212626747;10.1553324005;0.4171183396
17.6360930233;-0.1828964868;10.1214781985;0.3834750657
17.6460232558;-0.1445302990;10.0972966257;0.3354132458
17.6559534884;-0.1205514315;10.0924603111;0.3209946999
17.6658837209;-0.0773894702;10.0634424238;0.2825452440
17.6758139535;-0.0582063762;10.0634424238;0.2537081521
17.6857441860;-0.0342275088;10.0150792781;0.2344834241
17.6956744186;-0.0102486414;9.9812250762;0.2392896061
17.7056046512;-0.0102486414;9.9667161325;0.2296772422
17.7155348837;0.0137302260;9.9328619306;0.2537081521
17.7254651163;0.0185259995;9.8941714141;0.2777390620
17.7353953488;0.0185259995;9.8554808976;0.3258008819
17.7453255814;0.0281175465;9.8119540665;0.3930874297
17.7552558140;0.0185259995;9.7780998645;0.4411492495
17.7651860465;-0.0006570944;9.7055551461;0.4747925234
17.7751162791;-0.0198401884;9.6426830568;0.5661099811
17.7850465116;-0.0198401884;9.6136651694;0.5997532550
17.7949767442;-0.0438190558;9.6088288548;0.6526212569
17.8049069767;-0.0486148293;9.5556293947;0.6862645308
17.8148372093;-0.0677979232;9.4975936199;0.7295201687
17.8247674419;-0.0725936967;9.4782483617;0.7487448966
17.8346976744;-0.0773894702;9.4589031034;0.7439387146
17.8446279070;-0.0821852437;9.4685757325;0.7679696245
17.8545581395;-0.0725936967;9.4492304743;0.7343263506
17.8644883721;-0.0773894702;9.4492304743;0.7102954407
17.8744186047;-0.0534106027;9.4685757325;0.6766521668
17.8843488372;-0.0438190558;9.4927573053;0.6333965289
17.8942790698;-0.0342275088;9.5072662490;0.5997532550
17.9042093023;0.0089344526;9.5556293947;0.5420790712
17.9141395349;0.0329133200;9.5653020238;0.4892110694
17.9240697674;0.0760752814;9.6378467422;0.4219245216
17.9340000000;0.0904626018;9.7152277752;0.3930874297
17.9439302326;0.1240330162;9.7394093480;0.3498317918
17.9538604651;0.1336245632;9.7587546063;0.3113823359
17.9637906977;0.1767865245;9.7732635500;0.2969637900
17.9737209302;0.2007653920;9.8409719539;0.3161885179
17.9836511628;0.2055611655;9.8893350995;0.3258008819
17.9935813953;0.2151527124;9.9231893014;0.3209946999
18.0035116279;0.2247442594;9.9183529869;0.3450256098
18.0134418605;0.2295400329;10.0005703344;0.3594441558
18.0233720930;0.2103569389;10.0634424238;0.3978936117
18.0333023256;0.1863780715;10.0682787383;0.4507616135
18.0432325581;0.1863780715;10.0537697946;0.4699863414
18.0531627907;0.1815822980;10.0779513674;0.4747925234
18.0630930233;0.1432161101;10.1408234568;0.5180481613
18.0730232558;0.1192372427;10.1408234568;0.4892110694
18.0829534884;0.0904626018;10.1359871422;0.4940172514
18.0928837209;0.0425048670;10.1359871422;0.4507616135
18.1028139535;0.0233217730;10.2085318606;0.4315368856
18.1127441860;0.0185259995;10.2375497480;0.3642503378
18.1226744186;-0.0054528679;10.2617313208;0.3258008819
18.1326046512;-0.0246359618;10.2472223771;0.2440957881
18.1425348837;-0.0294317353;10.2810765791;0.2008401502
18.1524651163;-0.0198401884;10.3052581519;0.0951041466
18.1623953488;-0.0006570944;10.3100944665;0.0374299627
18.1723255814;-0.0102486414;10.2907492082;-0.0538874950
18.1822558140;0.0041386791;10.2907492082;-0.0731122229
18.1921860465;0.0281175465;10.2859128937;-0.1452049527
18.2021162791;0.0233217730;10.3149307810;-0.1740420446
18.2120465116;0.0712795079;10.3004218373;-0.1836544086
18.2219767442;0.0856668283;10.2472223771;-0.1836544086
18.2319069767;0.1096456957;10.2375497480;-0.1884605906
18.2418372093;0.1192372427;10.2568950063;-0.1740420446
18.2517674419;0.1480118836;10.1891866024;-0.1211740428
18.2616976744;0.1384203367;10.1359871422;-0.1067554968
18.2716279070;0.1432161101;10.0682787383;-0.0779184049
18.2815581395;0.1384203367;10.0295882218;-0.0490813130
18.2914883721;0.1096456957;10.0247519073;-0.0154380391
18.3014186047;0.0904626018;9.9618798179;-0.0010194931
18.3113488372;0.0712795079;9.8941714141;0.0182052348
18.3212790698;0.0233217730;9.8796624704;0.0230114168
18.3312093023;0.0137302260;9.8361356393;-0.0058256751
18.3411395349;-0.0150444149;9.7926088082;-0.0154380391
18.3510697674;-0.0630021497;9.7635909209;-0.0442751310
18.3610000000;-0.0773894702;9.7055551461;-0.0923369509
18.3709302326;-0.1061641111;9.6862098879;-0.1355925887
18.3808604651;-0.1541218459;9.7055551461;-0.1740420446
18.3907906977;-0.1685091664;9.6668646296;-0.2509409564
18.4007209302;-0.1924880338;9.6088288548;-0.2990027763
18.4106511628;-0.2116711278;9.5604657092;-0.3230336862
18.4205813953;-0.2260584482;9.5894835966;-0.3566769601
18.4305116279;-0.2212626747;9.6039925403;-0.3807078700
18.4404418605;-0.2308542217;9.5846472820;-0.3807078700
18.4503720930;-0.2212626747;9.5411204510;-0.4239635079
18.4603023256;-0.2020795808;9.6136651694;-0.4047387799
18.4702325581;-0.1924880338;9.6185014840;-0.3807078700
18.4801627907;-0.1781007134;9.6136651694;-0.3807078700
18.4900930233;-0.1589176194;9.6233377985;-0.3230336862
18.5000232558;-0.1301429785;9.6668646296;-0.2893904123
18.5099534884;-0.1253472050;9.7103914607;-0.2365224104
18.5198837209;-0.1061641111;9.7055551461;-0.1788482266
18.5298139535;-0.0917767906;9.7152277752;-0.1500111347
18.5397441860;-0.0821852437;9.7539182917;-0.0971431329
18.5496744186;-0.0821852437;9.7926088082;-0.0634998590
18.5596046512;-0.0821852437;9.8167903811;-0.0106318571
18.5695348837;-0.1013683376;9.8312993247;0.0230114168
18.5794651163;-0.1061641111;9.8844987849;0.0662670546
18.5893953488;-0.1205514315;9.8990077286;0.0758794186
18.5993255814;-0.1445302990;9.9473708743;0.0806856006
18.6092558140;-0.1637133929;9.9570435034;0.0326237808
18.6191860465;-0.1972838073;9.9715524471;0.0566546907
18.6291162791;-0.2164669012;10.0102429636;-0.0058256751
18.6390465116;-0.2356499952;10.0489334801;-0.0250504031
18.6489767442;-0.2788119566;10.0827876820;-0.0490813130
18.6589069767;-0.2836077300;10.0972966257;-0.0586936770
18.6688372093;-0.2979950505;10.0924603111;-0.0779184049
18.6787674419;-0.2931992770;10.1408234568;-0.1067554968
18.6886976744;-0.2884035035;10.1891866024;-0.0875307689
18.6986279070;-0.3075865975;10.1456597713;-0.0634998590
18.7085581395;-0.3027908240;10.1746776587;-0.0779184049
18.7184883721;-0.2884035035;10.1795139733;-0.0394689490
18.7284186047;-0.2596288626;10.1843502878;0.0374299627
18.7383488372;-0.2404457687;10.1891866024;0.0951041466
18.7482790698;-0.2212626747;10.1746776587;0.1479721484
18.7582093023;-0.1733049399;10.1698413441;0.2248710602
18.7681395349;-0.1541218459;10.1650050296;0.2873514260
18.7780697674;-0.1061641111;10.1698413441;0.3354132458
18.7880000000;-0.0773894702;10.1311508276;0.3930874297
18.7979302326;-0.0630021497;10.1214781985;0.4411492495
18.8078604651;-0.0390232823;10.1021329403;0.4892110694
18.8177906977;-0.0198401884;10.0779513674;0.5468852532
18.8277209302;-0.0102486414;10.0440971655;0.5420790712
18.8376511628;-0.0150444149;10.0199155927;0.5661099811
18.8475813953;-0.0054528679;9.9860613908;0.5564976172
18.8575116279;-0.0102486414;9.9618798179;0.5564976172
18.8674418605;-0.0150444149;9.9231893014;0.5228543433
18.8773720930;-0.0150444149;9.9135166723;0.5180481613
18.8873023256;-0.0438190558;9.8603172121;0.4603739775
18.8972325581;-0.0725936967;9.8506445830;0.4555677955
18.9071627907;-0.0773894702;9.7926088082;0.4075059756
18.9170930233;-0.0773894702;9.7587546063;0.3930874297
18.9270232558;-0.0869810171;9.7442456626;0.3690565197
18.9369534884;-0.0917767906;9.7200640898;0.3642503378
18.9468837209;-0.1013683376;9.6668646296;0.3738627017
18.9568139535;-0.0917767906;9.6233377985;0.3690565197
18.9667441860;-0.0773894702;9.5749746529;0.3834750657
18.9766744186;-0.0869810171;9.5507930801;0.4267307036
18.9866046512;-0.0438190558;9.5604657092;0.4603739775
18.9965348837;-0.0438190558;9.5459567655;0.4988234333
19.0064651163;-0.0246359618;9.5217751927;0.5372728892
19.0163953488;0.0185259995;9.5411204510;0.5805285271
19.0263255814;0.0520964139;9.5411204510;0.6333965289
19.0362558140;0.0952583753;9.5604657092;0.6430088929
19.0461860465;0.1144414692;9.5749746529;0.6382027109
19.0561162791;0.1480118836;9.5798109675;0.6766521668
19.0660465116;0.1719907511;9.6039925403;0.6718459848
19.0759767442;0.1863780715;9.6281741131;0.6670398028
19.0859069767;0.2199484859;9.6378467422;0.6766521668
19.0958372093;0.2391315798;9.6668646296;0.6237841650
19.1057674419;0.2487231268;9.7152277752;0.5949470731
19.1156976744;0.2583146738;9.7635909209;0.5709161631
19.1256279070;0.2343358064;9.8216266956;0.4844048874
19.1355581395;0.2295400329;9.8409719539;0.4315368856
19.1454883721;0.2391315798;9.8554808976;0.4123121576
19.1554186047;0.2103569389;9.9231893014;0.3402194278
19.1653488372;0.1767865245;9.9522071888;0.2921576080
19.1752790698;0.1528076571;9.9570435034;0.2633205161
19.1852093023;0.1432161101;9.9812250762;0.2296772422
19.1951395349;0.1000541488;10.0150792781;0.2152586962
19.2050697674;0.0712795079;10.0634424238;0.1960339683
19.2150000000;0.0616879609;10.0779513674;0.1864216043
19.2249302326;0.0377090935;10.0924603111;0.2152586962
19.2348604651;0.0185259995;10.1118055694;0.2248710602
19.2447906977;0.0089344526;10.1601687150;0.2392896061
19.2547209302;0.0089344526;10.2182044898;0.2392896061
19.2646511628;-0.0006570944;10.2085318606;0.2777390620
19.2745813953;0.0233217730;10.2085318606;0.2777390620
19.2845116279;0.0329133200;10.2375497480;0.2729328800
19.2944418605;0.0664837344;10.2859128937;0.2825452440
19.3043720930;0.0760752814;10.2568950063;0.3161885179
19.3143023256;0.0760752814;10.2375497480;0.2729328800
19.3242325581;0.0952583753;10.2810765791;0.2729328800
19.3341627907;0.1336245632;10.2810765791;0.2392896061
19.3440930233;0.1576034306;10.3004218373;0.1960339683
19.3540232558;0.1623992041;10.2714039500;0.1431659664
19.3639534884;0.1623992041;10.2859128937;0.0902979646
19.3738837209;0.1815822980;10.2762402645;0.0085928708
19.3838139535;0.1719907511;10.2472223771;-0.0442751310
19.3937441860;0.1528076571;10.2133681752;-0.0971431329
19.4036744186;0.1480118836;10.1698413441;-0.1452049527
19.4136046512;0.1240330162;10.1456597713;-0.1884605906
19.4235348837;0.0808710548;10.1118055694;-0.2076853185
19.4334651163;0.0425048670;10.0440971655;-0.2365224104
19.4433953488;0.0185259995;10.0295882218;-0.2557471384
19.4533255814;-0.0198401884;10.0054066490;-0.2509409564
19.4632558140;-0.0582063762;9.9522071888;-0.2461347744
19.4731860465;-0.0725936967;9.9038440432;-0.2365224104
19.4831162791;-0.1205514315;9.8699898412;-0.2172976825
19.4930465116;-0.1445302990;9.8554808976;-0.1884605906
19.5029767442;-0.1589176194;9.8071177519;-0.1548173167
19.5129069767;-0.1876922603;9.7539182917;-0.1500111347
19.5228372093;-0.2116711278;9.7055551461;-0.1211740428
19.5327674419;-0.2212626747;9.6910462024;-0.1067554968
19.5426976744;-0.2356499952;9.6813735733;-0.0971431329
19.5526279070;-0.2212626747;9.6426830568;-0.0731122229
19.5625581395;-0.1924880338;9.5943199112;-0.0875307689
19.5724883721;-0.1876922603;9.5943199112;-0.0971431329
19.5824186047;-0.1685091664;9.6330104277;-0.1067554968
19.5923488372;-0.1589176194;9.6523556859;-0.1307864068
19.6022790698;-0.1493260725;9.6039925403;-0.1548173167
19.6122093023;-0.1397345255;9.5846472820;-0.1932667726
19.6221395349;-0.1157556581;9.6233377985;-0.2028791365
19.6320697674;-0.1061641111;9.6426830568;-0.2365224104
19.6420000000;-0.1013683376;9.6765372587;-0.2701656843
19.6519302326;-0.1013683376;9.6620283150;-0.2749718663
19.6618604651;-0.0965725641;9.6668646296;-0.2893904123
19.6717906977;-0.1013683376;9.7007188315;-0.2941965943
19.6817209302;-0.1253472050;9.7394093480;-0.2990027763
19.6916511628;-0.1397345255;9.7442456626;-0.2941965943
19.7015813953;-0.1781007134;9.7587546063;-0.2605533204
19.7115116279;-0.1924880338;9.7587546063;-0.2413285924
19.7214418605;-0.2212626747;9.7974451228;-0.2076853185
19.7313720930;-0.2596288626;9.8071177519;-0.1596234987
19.7413023256;-0.2884035035;9.8022814374;-0.1115616788
19.7512325581;-0.3267696914;9.8216266956;-0.0683060409
19.7611627907;-0.3507485588;9.8748261558;0.0085928708
19.7710930233;-0.3555443323;9.9038440432;0.0614608727
19.7810232558;-0.3747274263;9.9038440432;0.1047165105
19.7909534884;-0.3891147467;9.9183529869;0.1143288745
19.8008837209;-0.3843189732;9.9522071888;0.1671968763
19.8108139535;-0.3747274263;10.0005703344;0.1960339683
19.8207441860;-0.3555443323;10.0295882218;0.1960339683
19.8306744186;-0.3075865975;10.0489334801;0.2008401502
19.8406046512;-0.2931992770;10.0682787383;0.1960339683
19.8505348837;-0.2500373156;10.1021329403;0.2104525142
19.8604651163;-0.2212626747;10.1408234568;0.1623906944
19.8703953488;-0.1733049399;10.1601687150;0.1383597844
19.8803255814;-0.1637133929;10.1746776587;0.1383597844
19.8902558140;-0.1205514315;10.1940229170;0.1287474205
19.9001860465;-0.0917767906;10.2036955461;0.0999103285
19.9101162791;-0.0677979232;10.2182044898;0.1047165105
19.9200465116;-0.0630021497;10.2182044898;0.1191350565
19.9299767442;-0.0582063762;10.1891866024;0.1287474205
19.9399069767;-0.0342275088;10.1698413441;0.1479721484
19.9498372093;-0.0534106027;10.1456597713;0.1912277863
19.9597674419;-0.0342275088;10.1214781985;0.2537081521
19.9696976744;-0.0677979232;10.0779513674;0.2729328800
19.9796279070;-0.0486148293;10.0489334801;0.3354132458
19.9895581395;-0.0725936967;10.0440971655;0.3882812477
19.9994883721;-0.0773894702;10.0054066490;0.4171183396
20.0094186047;-0.1013683376;9.9473708743;0.4699863414
20.0193488372;-0.0965725641;9.9376982451;0.4940172514
20.0292790698;-0.1253472050;9.9038440432;0.5949470731
20.0392093023;-0.1013683376;9.8748261558;0.6045594370
20.0491395349;-0.1205514315;9.8167903811;0.6141718010
20.0590697674;-0.1205514315;9.7829361791;0.6093656190
20.0690000000;-0.0965725641;9.7829361791;0.6045594370
20.0789302326;-0.0821852437;9.7539182917;0.5757223451
20.0888604651;-0.0725936967;9.7297367189;0.5901408911
20.0987906977;-0.0246359618;9.6910462024;0.5613037992
20.1087209302;-0.0102486414;9.7055551461;0.5180481613
20.1186511628;0.0233217730;9.7103914607;0.4795987054
20.1285813953;0.0520964139;9.6668646296;0.4507616135
20.1385116279;0.0904626018;9.6765372587;0.4411492495
20.1484418605;0.1480118836;9.6862098879;0.4219245216
20.1583720930;0.1671949776;9.6765372587;0.3786688837
20.1683023256;0.1863780715;9.6717009442;0.3690565197
20.1782325581;0.2103569389;9.6378467422;0.3642503378
20.1881627907;0.2247442594;9.6185014840;0.3642503378
20.1980930233;0.2487231268;9.6620283150;0.3930874297
20.2080232558;0.2583146738;9.6862098879;0.4026997936
20.2179534884;0.2631104473;9.6958825170;0.4411492495
20.2278837209;0.2727019942;9.6910462024;0.4507616135
20.2378139535;0.2774977677;9.7152277752;0.4699863414
20.2477441860;0.2439273533;9.7200640898;0.5036296153
20.2576744186;0.2295400329;9.7490819772;0.5516914352
20.2676046512;0.2247442594;9.7539182917;0.5516914352
20.2775348837;0.2055611655;9.7442456626;0.5420790712
20.2874651163;0.1959696185;9.7684272354;0.5564976172
20.2973953488;0.1623992041;9.8119540665;0.5324667072
20.3073255814;0.1384203367;9.8071177519;0.5228543433
20.3172558140;0.1336245632;9.8264630102;0.4940172514
20.3271860465;0.1048499223;9.8651535267;0.4795987054
20.3371162791;0.0904626018;9.9376982451;0.4411492495
20.3470465116;0.1048499223;9.9522071888;0.3882812477
20.3569767442;0.0904626018;9.9763887616;0.3113823359
20.3669069767;0.0952583753;10.0102429636;0.2777390620
20.3768372093;0.0952583753;10.0731150529;0.2248710602
20.3867674419;0.1096456957;10.1263145131;0.1816154223
20.3966976744;0.1240330162;10.1263145131;0.1143288745
20.4066279070;0.1432161101;10.1118055694;0.1191350565
20.4165581395;0.1528076571;10.1698413441;0.0854917826
20.4264883721;0.1576034306;10.2472223771;0.0278175988
20.4364186047;0.1767865245;10.2665676354;0.0422361447
20.4463488372;0.1767865245;10.2520586917;0.0278175988
20.4562790698;0.1863780715;10.2810765791;0.0374299627
20.4662093023;0.1911738450;10.3294397247;0.0374299627
20.4761395349;0.1863780715;10.3536212975;0.0758794186
20.4860697674;0.2007653920;10.3100944665;0.0902979646
20.4960000000;0.1767865245;10.2859128937;0.1143288745
20.5059302326;0.1719907511;10.2423860626;0.1287474205
20.5158604651;0.1480118836;10.2327134335;0.1479721484
20.5257906977;0.1240330162;10.2133681752;0.1287474205
20.5357209302;0.0952583753;10.1746776587;0.1383597844
20.5456511628;0.0425048670;10.1263145131;0.1575845124
20.5555813953;-0.0198401884;10.1214781985;0.0806856006
20.5655116279;-0.0198401884;10.1214781985;0.0806856006
20.5754418605;-0.0677979232;10.0344245364;-0.0250504031
20.5853720930;-0.0677979232;10.0344245364;-0.0250504031
20.5953023256;-0.1109598846;9.9812250762;-0.0731122229
20.6052325581;-0.1205514315;9.9860613908;-0.1067554968
20.6151627907;-0.1589176194;9.9715524471;-0.1548173167
20.6250930233;-0.1876922603;9.9231893014;-0.1980729546
20.6350232558;-0.1828964868;9.8506445830;-0.2221038645
20.6449534884;-0.1972838073;9.8409719539;-0.2509409564
20.6548837209;-0.2020795808;9.8554808976;-0.2701656843
20.6648139535;-0.2068753543;9.8264630102;-0.2893904123
20.6747441860;-0.2068753543;9.7877724937;-0.2845842303
20.6846744186;-0.1924880338;9.7635909209;-0.2701656843
20.6946046512;-0.1733049399;9.7635909209;-0.2557471384
20.7045348837;-0.1685091664;9.7442456626;-0.2557471384
20.7144651163;-0.1589176194;9.7345730335;-0.2413285924
20.7243953488;-0.1493260725;9.6523556859;-0.1932667726
20.7343255814;-0.1445302990;9.6426830568;-0.1836544086
20.7442558140;-0.1637133929;9.6475193714;-0.1500111347
20.7541860465;-0.1445302990;9.6426830568;-0.1115616788
20.7641162791;-0.1589176194;9.6233377985;-0.0827245869
20.7740465116;-0.1397345255;9.6233377985;-0.0442751310
20.7839767442;-0.1876922603;9.6039925403;-0.0394689490
20.7939069767;-0.1828964868;9.6185014840;-0.0250504031
20.8038372093;-0.2212626747;9.6136651694;-0.0346627670
20.8137674419;-0.2356499952;9.6233377985;-0.0394689490
20.8236976744;-0.2548330891;9.6185014840;-0.0346627670
20.8336279070;-0.3027908240;9.6426830568;-0.0586936770
20.8435581395;-0.3171781444;9.6717009442;-0.0634998590
20.8534883721;-0.3411570119;9.6620283150;-0.0971431329
20.8634186047;-0.3891147467;9.7055551461;-0.1115616788
20.8733488372;-0.3987062937;9.7249004044;-0.1211740428
20.8832790698;-0.4226851611;9.7442456626;-0.1355925887
20.8932093023;-0.4082978407;9.7732635500;-0.1355925887
20.9031395349;-0.4226851611;9.8022814374;-0.1452049527
20.9130697674;-0.4274809346;9.8167903811;-0.1403987707
20.9230000000;-0.4082978407;9.8554808976;-0.1163678608
20.9329302326;-0.3891147467;9.8699898412;-0.0971431329
20.9428604651;-0.3555443323;9.8941714141;-0.0634998590
20.9527906977;-0.3267696914;9.9231893014;-0.0106318571
20.9627209302;-0.2931992770;9.9376982451;0.0278175988
20.9726511628;-0.2452415422;9.9667161325;0.0951041466
20.9825813953;-0.2356499952;10.0199155927;0.1335536024
20.9925116279;-0.2068753543;10.0344245364;0.1960339683
21.0024418605;-0.1781007134;10.0344245364;0.2392896061
21.0123720930;-0.1493260725;10.0827876820;0.2681266980
21.0223023256;-0.1157556581;10.1069692548;0.2969637900
21.0322325581;-0.1013683376;10.1359871422;0.3402194278
21.0421627907;-0.0773894702;10.1166418840;0.3209946999
21.0520930233;-0.0773894702;10.1021329403;0.3354132458
21.0620232558;-0.0630021497;10.1021329403;0.3882812477
21.0719534884;-0.0630021497;10.1214781985;0.3450256098
21.0818837209;-0.0965725641;10.1504960859;0.3546379738
21.0918139535;-0.0917767906;10.1359871422;0.3450256098
21.1017441860;-0.0917767906;10.1214781985;0.3209946999
21.1116744186;-0.1061641111;10.1214781985;0.3161885179
21.1216046512;-0.1061641111;10.1118055694;0.2873514260
21.1315348837;-0.1253472050;10.0731150529;0.2969637900
21.1414651163;-0.1205514315;10.0392608509;0.2681266980
21.1513953488;-0.1349387520;10.0247519073;0.2825452440
